ID;Strassenschlussel;Strasse;HNR;Zusatz;RW;HW;"Stat Bezirk";CL_STR_KEY;CL_HNR;CL-Stat_Bez;lat;lon
19071;757;"Schützenstraße";54;NULL;409946,614;5477664,292;00365;00757;0054;0365;49.4449633707767;7.75766819513094
19072;757;"Schützenstraße";55;NULL;409938,839;5477653,245;00365;00757;0055;0365;49.4448632645142;7.7575603590972
19073;757;"Schützenstraße";56;NULL;409938,086;5477663,012;00365;00757;0056;0365;49.4449531925424;7.75755808642629
19074;757;"Schützenstraße";57;NULL;409923,081;5477649,549;00360;00757;0057;0360;49.4448250703452;7.75735438880108
19075;757;"Schützenstraße";58;NULL;409920,687;5477661,449;00360;00757;0058;0360;49.4449325393335;7.7573102851863
19076;757;"Schützenstraße";59;NULL;409915,401;5477648,314;00360;00757;0059;0360;49.4448148918147;7.75724428047618
19077;757;"Schützenstraße";60;NULL;409911,686;5477660,201;00360;00757;0060;0360;49.4449222125305;7.75718638464803
19078;757;"Schützenstraße";61;NULL;409905,412;5477646,756;00360;00757;0061;0360;49.4447954239036;7.75710681564858
19079;757;"Schützenstraße";62;NULL;409903,788;5477658,95;00360;00757;0062;0360;49.4449030410376;7.75707650349907
19080;757;"Schützenstraße";63;NULL;409897,163;5477645,779;00360;00757;0063;0360;49.4447852451383;7.7569967074456
19081;757;"Schützenstraße";64;NULL;409894,635;5477657,545;00360;00757;0064;0360;49.444892713985;7.75695260308878
19082;757;"Schützenstraße";65;NULL;409888,853;5477644,452;00360;00757;0065;0360;49.4447749180025;7.75687280735009
19083;757;"Schützenstraße";66;NULL;409887,137;5477656,451;00360;00757;0066;0360;49.4448826833414;7.75685628667299
19084;757;"Schützenstraße";67;NULL;409874,353;5477642,065;00360;00757;0067;0360;49.4447548565059;7.75668017505498
19085;757;"Schützenstraße";68;NULL;409873,05;5477654,39;00360;00757;0068;0360;49.4448626218143;7.75666365396367
19086;757;"Schützenstraße";69;NULL;409865,626;5477641,349;00360;00757;0069;0360;49.444744529032;7.75655627510872
19087;757;"Schützenstraße";70;NULL;409865,771;5477653,297;00360;00757;0070;0360;49.4448524426267;7.75655354571004
19088;757;"Schützenstraße";72;NULL;409855,025;5477651,734;00360;00757;0072;0360;49.4448329738959;7.7564160810665
19089;757;"Schützenstraße";73;NULL;409847,627;5477638,706;00360;00757;0073;0360;49.4447148808882;7.75630870287397
19090;757;"Schützenstraße";74;NULL;409847,319;5477650,372;00360;00757;0074;0360;49.4448227944734;7.75630597293479
19091;757;"Schützenstraße";75;NULL;409840,086;5477637,606;00360;00757;0075;0360;49.4447048497117;7.75621238694726
19092;757;"Schützenstraße";76;NULL;409838,751;5477649,298;00360;00757;0076;0360;49.4448124665979;7.75618207290364
19093;757;"Schützenstraße";77;NULL;409747,798;5477621,285;00360;00757;0077;0360;49.4445471617683;7.75493338309574
19094;757;"Schützenstraße";78;NULL;409744,975;5477637,365;00360;00757;0078;0360;49.4446906009747;7.75488836345188
19095;757;"Schützenstraße";79;NULL;409739,132;5477620,038;00360;00757;0079;0360;49.4445369809409;7.75482327593635
19096;757;"Schützenstraße";80;NULL;409736,197;5477636,054;00360;00757;0080;0360;49.4446804201022;7.75477825598189
19097;757;"Schützenstraße";81;NULL;409730,318;5477618,716;00360;00757;0081;0360;49.4445176586907;7.75469960475245
19098;757;"Schützenstraße";82;NULL;409727,544;5477634,773;00360;00757;0082;0360;49.4446610978016;7.7546545844568
19099;757;"Schützenstraße";83;NULL;409721,579;5477617,394;00360;00757;0083;0360;49.4445073291023;7.75457570585862
19100;757;"Schützenstraße";84;NULL;409719,547;5477633,586;00360;00757;0084;0360;49.4446509167074;7.75454447710533
19101;757;"Schützenstraße";85;NULL;409713,059;5477616,219;00360;00757;0085;0360;49.4444971479355;7.7544655988687
19102;757;"Schützenstraße";86;NULL;409711,645;5477632,43;00360;00757;0086;0360;49.4446407355086;7.75443436980138
19103;757;"Schützenstraße";87;NULL;409696,64;5477613,68;00355;00757;0087;0355;49.444467643916;7.75423182106102
19104;757;"Schützenstraße";88;NULL;409693,183;5477629,65;00355;00757;0088;0355;49.4446110828356;7.75418679945239
19105;757;"Schützenstraße";89;NULL;409687,509;5477612,266;00355;00757;0089;0355;49.444457313828;7.75410792240065
19106;757;"Schützenstraße";90;NULL;409684,217;5477628,338;00355;00757;0090;0355;49.4446007526968;7.75406290044144
19107;757;"Schützenstraße";91;NULL;409678,312;5477611,077;00355;00757;0091;0355;49.4444469836076;7.75398402379479
19108;757;"Schützenstraße";92;NULL;409675,784;5477627,088;00355;00757;0092;0355;49.4445904224256;7.75393900148499
19109;757;"Schützenstraße";93;NULL;409669,427;5477609,888;00355;00757;0093;0355;49.4444276604639;7.7538603531832
19110;757;"Schützenstraße";94;NULL;409667,849;5477625,87;00355;00757;0094;0355;49.4445712478617;7.75382912239907
19111;757;"Schützenstraße";95;NULL;409660,605;5477608,512;00355;00757;0095;0355;49.4444173299792;7.75373645470892
19112;757;"Schützenstraße";96;NULL;409659,446;5477624,62;00355;00757;0096;0355;49.4445610659842;7.75371901543408
19113;757;"Schützenstraße";97;NULL;409642,848;5477605,611;00355;00757;0097;0355;49.444387675823;7.75348888593124
19114;757;"Schützenstraße";98;NULL;409639,642;5477627,807;00355;00757;0098;0355;49.4445850711745;7.7534424941355
19115;757;"Schützenstraße";98;a;409630,458;5477626,463;00355;00757;0098;0355;49.4445747402399;7.75331859536126
19116;757;"Schützenstraße";99;NULL;409632,938;5477604,204;00355;00757;0099;0355;49.4443771962565;7.75335119583299
19117;757;"Schützenstraße";100;NULL;409622,555;5477625,277;00355;00757;0100;0355;49.444564557877;7.75320848850325
19118;757;"Schützenstraße";101;NULL;409623,174;5477602,715;00355;00757;0101;0355;49.4443578724391;7.75322752565779
19119;757;"Schützenstraße";102;NULL;409614,652;5477624,12;00355;00757;0102;0355;49.4445543754097;7.75309838169276
19120;757;"Schützenstraße";103;NULL;409614,386;5477601,481;00355;00757;0103;0355;49.4443475412787;7.75310362750472
19121;757;"Schützenstraße";104;NULL;409606,373;5477622,903;00355;00757;0104;0355;49.4445352000501;7.75298850302989
19122;757;"Schützenstraße";105;NULL;409605,305;5477600,271;00355;00757;0105;0355;49.4443372099859;7.75297972940615
19123;757;"Schützenstraße";106;NULL;409597,814;5477621,621;00355;00757;0106;0355;49.4445248686307;7.7528646044856
19124;757;"Schützenstraße";107;NULL;409595,786;5477598,882;00355;00757;0107;0355;49.4443177370274;7.75284226769396
19125;757;"Schützenstraße";108;NULL;409589,224;5477620,372;00355;00757;0108;0355;49.4445146858371;7.75275449784118
19126;757;"Schützenstraße";109;NULL;409585,424;5477597,246;00355;00757;0109;0355;49.4443072566935;7.7527045779435
19127;757;"Schützenstraße";110;NULL;409580,008;5477618,998;00355;00757;0110;0355;49.4444953613811;7.75263082756754
19128;764;"Schwarzer Weg";1;NULL;406800,213;5481835,179;01830;00764;0001;1830;49.481997310996;7.71329718552285
19129;764;"Schwarzer Weg";2;NULL;406788,522;5481749,647;01830;00764;0002;1830;49.4812221054498;7.71315182943633
19130;764;"Schwarzer Weg";4;NULL;406792,795;5481777,992;01830;00764;0004;1830;49.4814745122648;7.71320043810333
19131;764;"Schwarzer Weg";6;NULL;406810,852;5481808,238;01830;00764;0006;1830;49.4817560464045;7.71344156949571
19132;764;"Schwarzer Weg";6;a;406838,794;5481827,88;01830;00764;0006;1830;49.4819312038657;7.71382355225484
19133;764;"Schwarzer Weg";8;NULL;406875,954;5481856,919;01830;00764;0008;1830;49.4821976669169;7.71432740268381
19134;764;"Schwarzer Weg";10;NULL;406928,076;5481929,791;01830;00764;0010;1830;49.482862255686;7.71504173975515
19135;764;"Schwarzer Weg";12;NULL;406935,933;5481935,74;01830;00764;0012;1830;49.4829172846131;7.71513694459748
19136;766;Sedanplatz;1;NULL;409529,831;5477601,049;00355;00766;0001;0355;49.4443348945336;7.75193132488582
19137;766;Sedanplatz;2;NULL;409528,689;5477612,925;00355;00766;0002;0355;49.4444336663056;7.75191502185114
19138;766;Sedanplatz;3;NULL;409527,322;5477622,196;00355;00766;0003;0355;49.444523445289;7.75189894704656
19139;767;"Sedanstraße";2;NULL;409510,349;5477585,324;00355;00767;0002;0355;49.4441881814502;7.75167293430385
19140;767;"Sedanstraße";3;NULL;409551,017;5477578,08;00355;00767;0003;0355;49.4441313348775;7.75223999371284
19141;767;"Sedanstraße";4;NULL;409501,008;5477578,92;00355;00767;0004;0355;49.4441238919289;7.75155040709597
19142;767;"Sedanstraße";5;NULL;409541,08;5477576,631;00355;00767;0005;0355;49.4441118610459;7.75210253288418
19143;767;"Sedanstraße";6;NULL;409491,137;5477577,514;00355;00767;0006;0355;49.4441134100628;7.75141271819174
19144;767;"Sedanstraße";8;NULL;409477,892;5477575,578;00355;00767;0008;0355;49.4440933395062;7.75122009088148
19145;767;"Sedanstraße";9;NULL;409527,363;5477549,527;00355;00767;0009;0355;49.4438669720118;7.75191561258442
19146;767;"Sedanstraße";10;NULL;409450,841;5477571,548;00350;00767;0010;0350;49.4440533464182;7.75084862845625
19147;767;"Sedanstraße";12;NULL;409445,155;5477570,767;00350;00767;0012;0350;49.4440436086986;7.75077989842769
19148;767;"Sedanstraße";13;NULL;409500,742;5477560,593;00355;00767;0013;0355;49.4439618729233;7.7515407258686
19149;767;"Sedanstraße";14;NULL;409439,657;5477569,955;00350;00767;0014;0350;49.4440337219376;7.75069737672732
19150;767;"Sedanstraße";16;NULL;409434,066;5477569,142;00350;00767;0016;0350;49.444032976909;7.7506284182302
19151;767;"Sedanstraße";17;NULL;409461,337;5477549,095;00350;00767;0017;0350;49.4438571439368;7.75100536331671
19152;767;"Sedanstraße";18;NULL;409428,568;5477568,331;00350;00767;0018;0350;49.4440230900402;7.75054589658011
19153;767;"Sedanstraße";19;NULL;409436,953;5477553,305;00350;00767;0019;0350;49.4438893904341;7.75065965797528
19154;767;"Sedanstraße";20;NULL;409423,07;5477567,456;00350;00767;0020;0350;49.4440133521414;7.75047716665706
19155;767;"Sedanstraße";22;NULL;409417,572;5477566,706;00350;00767;0022;0350;49.4440034651652;7.75039464507227
19156;767;"Sedanstraße";24;NULL;409412,043;5477565,863;00350;00767;0024;0350;49.4439937271769;7.75032591520822
19157;767;"Sedanstraße";26;NULL;409406,296;5477564,988;00350;00767;0026;0350;49.4439838400932;7.75024339368873
19158;768;"Seilerstraße";1;NULL;410660,804;5477174,594;00210;00768;0001;0210;49.4406622551057;7.76762616557742
19159;768;"Seilerstraße";3;NULL;410652,576;5477171,954;00210;00768;0003;0210;49.440634100719;7.76751651507727
19160;768;"Seilerstraße";4;NULL;410615,034;5477172,423;00210;00768;0004;0210;49.4406376538585;7.76700602878854
19161;768;"Seilerstraße";5;NULL;410643,571;5477169,16;00210;00768;0005;0210;49.4406147920696;7.76739284844436
19162;768;"Seilerstraße";7;NULL;410635,183;5477166,003;00210;00768;0007;0210;49.4405866374632;7.76728319818723
19163;768;"Seilerstraße";9;NULL;410626,767;5477163,36;00210;00768;0009;0210;49.4405583357236;7.76715975724626
19164;768;"Seilerstraße";11;NULL;410617,446;5477160,717;00210;00768;0011;0210;49.4405300338532;7.76703631644953
19165;770;"Sickinger Straße";1;NULL;408493,416;5476780,378;00820;00770;0001;0820;49.4367967573286;7.73783262422848
19166;770;"Sickinger Straße";2;NULL;408515,243;5476800,808;00820;00770;0002;0820;49.436979923335;7.7381313804166
19167;770;"Sickinger Straße";3;NULL;408474,769;5476790,686;00820;00770;0003;0820;49.4368838246264;7.73756831323169
19168;770;"Sickinger Straße";4;NULL;408499,014;5476813,075;00820;00770;0004;0820;49.437094421093;7.73790774558855
19169;770;"Sickinger Straße";5;NULL;408460,513;5476807,468;00830;00770;0005;0830;49.4370345934266;7.73737133328753
19170;770;"Sickinger Straße";6;NULL;408481,338;5476828,034;00830;00770;0006;0830;49.437226602821;7.73765606859916
19171;770;"Sickinger Straße";7;NULL;408449,627;5476823,593;00830;00770;0007;0830;49.4371768209223;7.73721595218176
19172;770;"Sickinger Straße";8;NULL;408468,197;5476851,911;00830;00770;0008;0830;49.4374314787909;7.7374714920133
19173;770;"Sickinger Straße";9;NULL;408440,814;5476843,186;00830;00770;0009;0830;49.4373553203981;7.73708722586508
19174;770;"Sickinger Straße";10;NULL;408459,763;5476869,738;00830;00770;0010;0830;49.437591993056;7.73734322774464
19175;770;"Sickinger Straße";11;NULL;408422,422;5476858,453;00830;00770;0011;0830;49.4374875003059;7.73683554535521
19176;770;"Sickinger Straße";12;NULL;408451,434;5476897,698;00830;00770;0012;0830;49.437842585203;7.7372264432222
19177;770;"Sickinger Straße";13;NULL;408401,333;5476854,087;00830;00770;0013;0830;49.4374483655334;7.73654688397365
19178;770;"Sickinger Straße";14;NULL;408415,461;5476886,979;00830;00770;0014;0830;49.4377382425795;7.73673254837383
19179;770;"Sickinger Straße";15;NULL;408382,288;5476835,144;00830;00770;0015;0830;49.4372746403351;7.7362892690332
19180;770;"Sickinger Straße";16;NULL;408389,91;5476878,121;00830;00770;0016;0830;49.4376623831186;7.73637586070253
19181;770;"Sickinger Straße";17;NULL;408355,777;5476807,626;00830;00770;0017;0830;49.4370187739731;7.73592341893388
19182;770;"Sickinger Straße";18;NULL;408371,992;5476863,451;00830;00770;0018;0830;49.437524779229;7.73613111055118
19183;770;"Sickinger Straße";19;NULL;408336,894;5476790,509;00830;00770;0019;0830;49.4368630328891;7.73566534603313
19184;770;"Sickinger Straße";20;NULL;408356,053;5476846,59;00830;00770;0020;0830;49.4373696416004;7.73592819336895
19185;770;"Sickinger Straße";21;NULL;408304,532;5476761,529;00830;00770;0021;0830;49.43659741772;7.73523078584522
19186;770;"Sickinger Straße";22;NULL;408340,81;5476830,561;00830;00770;0022;0830;49.4372233455889;7.73571125655622
19187;770;"Sickinger Straße";23;NULL;408290,485;5476746,193;00830;00770;0023;0830;49.4364604148701;7.73504120216009
19188;770;"Sickinger Straße";24;NULL;408323,774;5476815,225;00830;00770;0024;0830;49.4370858911164;7.73548030012409
19189;770;"Sickinger Straße";25;NULL;408278,795;5476729,24;00830;00770;0025;0830;49.4363057279829;7.73487966112755
19190;770;"Sickinger Straße";26;NULL;408306,303;5476800,716;00830;00770;0026;0830;49.4369484361897;7.73524934498458
19191;770;"Sickinger Straße";27;NULL;408266,264;5476708,113;00830;00770;0027;0830;49.4361150699224;7.73471904659759
19192;770;"Sickinger Straße";28;NULL;408286,679;5476784,493;00830;00770;0028;0830;49.436801535498;7.73497725369513
19193;770;"Sickinger Straße";29;NULL;408254,973;5476688,828;00830;00770;0029;0830;49.4359334043802;7.73455820190287
19194;770;"Sickinger Straße";31;NULL;408240,861;5476670,526;00830;00770;0031;0830;49.4357694222359;7.73436931693896
19195;770;"Sickinger Straße";32;NULL;408258,878;5476754,658;00830;00770;0032;0830;49.4365275286695;7.73459808725593
19196;770;"Sickinger Straße";33;NULL;408226,359;5476651,5;00830;00770;0033;0830;49.4355964470516;7.73418066469708
19197;770;"Sickinger Straße";34;NULL;408242,32;5476730,159;00830;00770;0034;0830;49.4363092883115;7.73438300960367
19198;770;"Sickinger Straße";35;NULL;408208,584;5476638,092;00830;00770;0035;0830;49.4354768240719;7.73393546792829
19199;770;"Sickinger Straße";36;NULL;408223,443;5476702,875;00830;00770;0036;0830;49.4360546237443;7.73412749161705
19200;770;"Sickinger Straße";37;NULL;408188,412;5476622,869;00830;00770;0037;0830;49.4353299203488;7.73366338868151
19201;770;"Sickinger Straße";39;NULL;408125,374;5476555,955;00830;00770;0039;0830;49.4347178901231;7.73281019610844
19202;770;"Sickinger Straße";40;NULL;408203,612;5476678,635;00830;00770;0040;0830;49.4358357785741;7.73385726085041
19203;770;"Sickinger Straße";41;NULL;408132,372;5476555,977;00830;00770;0041;0830;49.4347189478797;7.732906719061
19204;770;"Sickinger Straße";42;NULL;408173,237;5476649,294;00830;00770;0042;0830;49.4355704587971;7.73345029800024
19205;770;"Sickinger Straße";43;NULL;408138,906;5476555,507;00830;00770;0043;0830;49.4347198544641;7.73298945302485
19206;770;"Sickinger Straße";44;NULL;408155,174;5476633,081;00830;00770;0044;0830;49.4354238560819;7.73320579809708
19207;770;"Sickinger Straße";45;NULL;408145,546;5476555,53;00830;00770;0045;0830;49.4347209120711;7.73308597598795
19208;770;"Sickinger Straße";46;NULL;408138,056;5476615,907;00830;00770;0046;0830;49.4352594184876;7.73297555217262
19209;770;"Sickinger Straße";47;NULL;408152,023;5476555,472;00830;00770;0047;0830;49.4347219695976;7.73318249895673
19210;770;"Sickinger Straße";48;NULL;408120,389;5476597,111;00830;00770;0048;0830;49.4350948293194;7.7327315186881
19211;770;"Sickinger Straße";49;NULL;408158,674;5476554,949;00830;00770;0049;0830;49.4347138832496;7.73326546456142
19212;770;"Sickinger Straße";50;NULL;408106,722;5476579,953;00830;00770;0050;0830;49.4349308442426;7.73254264303982
19213;770;"Sickinger Straße";51;NULL;408165,276;5476555,126;00830;00770;0051;0830;49.4347239333617;7.73336175591379
19214;770;"Sickinger Straße";52;NULL;408093,58;5476560,076;00830;00770;0052;0830;49.4347580172985;7.73236778944226
19215;770;"Sickinger Straße";53;NULL;408171,891;5476555,039;00830;00770;0053;0830;49.4347248396206;7.73344448990058
19216;770;"Sickinger Straße";54;NULL;408081,947;5476538,73;00830;00770;0054;0830;49.4345583630861;7.73220742147723
19217;770;"Sickinger Straße";55;NULL;408178,525;5476554,845;00830;00770;0055;0830;49.4347169041119;7.73354124446698
19218;770;"Sickinger Straße";56;NULL;408055,163;5476508,887;00830;00770;0056;0830;49.4342846497908;7.73185586543411
19219;770;"Sickinger Straße";57;NULL;408106,357;5476513,171;00830;00770;0057;0830;49.4343373238792;7.73255793900073
19220;770;"Sickinger Straße";58;NULL;408041,313;5476497,287;00830;00770;0058;0830;49.4341836124229;7.73166537239049
19221;770;"Sickinger Straße";59;NULL;408112,868;5476514,239;00830;00770;0059;0830;49.4343472234416;7.73264044057345
19222;770;"Sickinger Straße";60;NULL;408023,499;5476492,713;00830;00770;0060;0830;49.4341359260241;7.7314183331451
19223;770;"Sickinger Straße";61;NULL;408119,43;5476515,155;00830;00770;0061;0830;49.434357274068;7.73273673107173
19224;770;"Sickinger Straße";62;NULL;408005,778;5476493,777;00830;00770;0062;0830;49.4341421954736;7.73116990235806
19225;770;"Sickinger Straße";63;NULL;408125,993;5476515,562;00830;00770;0063;0830;49.4343581807692;7.73281946442182
19226;770;"Sickinger Straße";64;NULL;407984,833;5476500,253;00830;00770;0064;0830;49.4342019667343;7.73087871269674
19227;770;"Sickinger Straße";65;NULL;408132,142;5476516,455;00830;00770;0065;0830;49.4343682312469;7.73291575498092
19228;770;"Sickinger Straße";67;NULL;408138,808;5476517,307;00830;00770;0067;0830;49.4343781305549;7.73299825668223
19229;770;"Sickinger Straße";69;NULL;408145,506;5476517,944;00830;00770;0069;0830;49.4343791881492;7.73309477897509
19230;770;"Sickinger Straße";71;NULL;408151,774;5476518,76;00830;00770;0071;0830;49.4343890873299;7.73317728073319
